"Gene.Symbol","P.Value","adj.P.Val","logFC"
"PKD1",0.0235188861072489,0.0643380210644095,0.506460958904823
"PKD2",0.526958194937938,0.6548756009595,0.0808170175440056
"PKD2L1",0.00114067446915885,0.00586746008845748,0.345783734629171
"PKDCC",0.17732930225528,0.298665778197316,-0.365334559796182
"PKIA",0.856451877162286,0.908184262499591,-0.0462766486982797
"PKIB",0.246127393074422,0.380974567436859,-0.423301651018468
"PKIG",0.589735726009545,0.708586925669102,0.0979973577236937
"PKLR",0.0241030537978377,0.0656467693732263,0.546420765091864
"PKM",0.019923338023329,0.0566282569201543,-0.435163778118981
"PKMYT1",0.0975129215556629,0.192238697868691,0.404217761069107
"PKN1",0.884004005872219,0.925992800899778,-0.0259274051621054
"PKN2",0.00666294472033038,0.0239614977597433,0.337530413196265
"PKN3",0.0252214433138803,0.0678826879618642,0.364976755530722
"PKNOX1",0.00166806185447154,0.00791851110378912,0.225667184299624
"PKNOX2",0.699066571415951,0.793038653657796,-0.0773822674952308
"PKP1",0.000112880407443453,0.000882959195118424,-1.87342098566784
"PKP2",0.940258932467063,0.961636903450399,-0.0128027293335749
"PKP3",3.83362610103506e-07,8.54799475028206e-06,-1.24734064450854
"PKP4",0.891901186789231,0.930812359160681,0.0179904226976608
"PLA1A",0.104778030754633,0.203027876049588,-0.567733014533833
"PLA2G1B",0.466572594263665,0.602198915673503,0.0860543656244794
"PLA2G2A",0.000786327363109808,0.00433962103417536,-2.65769360409756
"PLA2G2D",0.446505433364906,0.584851267757425,-0.170141801199062
"PLA2G2F",0.15561934878061,0.271825085627148,-0.313637792650813
"PLA2G4A",0.0302789364177998,0.078525871368288,-0.435145571338223
"PLA2G4B",0.0639516432017786,0.138961852541081,0.458149760320416
"PLA2G4C",0.0445782185512437,0.105424077211758,-0.380779642793345
"PLA2G4D",0.0512371705153295,0.117347941149262,0.435662488665924
"PLA2G4F",0.00100096495104036,0.00527648609891148,-0.84002569665155
"PLA2G5",0.140548310400242,0.252458314531084,-0.291187848630625
"PLA2G6",0.688825674622825,0.785847654522651,-0.0782057788078078
"PLA2G7",3.88551804736812e-06,5.79801486318326e-05,-1.65295337205048
"PLA2G10",0.554142050433201,0.677784558691113,0.0360497311368395
"PLA2G12A",0.00221647481926114,0.00996450542297613,-0.451778458904787
"PLA2G12B",1.359947959559e-09,7.51565811299276e-08,1.21503789201761
"PLA2G15",0.00106869518393188,0.00555428016056226,-0.415692993662293
"PLA2R1",0.0129984674054756,0.0406126868664335,-0.233807201966251
"PLAA",0.731565631438314,0.81769970476239,-0.0416390345407306
"PLAC8",0.479593745635676,0.612930522813148,0.153269981477725
"PLAC8L1",0.873676916113824,0.919039657098246,0.0224201943948047
"PLAC9",0.0345388799706981,0.086676726756996,-0.55067690748616
"PLAG1",0.0063212835866471,0.0229850046816252,0.270201063536482
"PLAGL1",0.245343637461269,0.380178523191356,0.204803930239459
"PLAGL2",0.592141405457842,0.710487279364485,0.0609530067726735
"PLAT",0.0455056674230284,0.107065259663126,-0.858095212517326
"PLAU",0.405875170383752,0.547862639748234,-0.209218869936404
"PLAUR",0.653149041472472,0.758528771579083,0.101254792390481
"PLB1",0.102104897005486,0.199216230403337,-0.231594733483879
"PLBD1",0.0788370158190111,0.163173065950285,-0.519428758540285
"PLBD2",3.2532621677909e-06,5.01364206374846e-05,-0.943929739091365
"PLCB1",0.134840790917867,0.244862419173224,0.241909014462646
"PLCB2",0.354483018773528,0.497490135751353,-0.22657319341248
"PLCB3",0.282553997474868,0.422036139250479,-0.144980402518079
"PLCB4",0.135723969707349,0.246034375176773,-0.363113596025779
"PLCD1",2.61124781766402e-05,0.000275298606537554,-0.550221803869692
"PLCD3",0.103535682912733,0.201047330220559,-0.217264054994859
"PLCD4",0.032277977260802,0.0823072509218513,0.246167886987742
"PLCE1",0.169335214103082,0.288876903118141,0.150409605210296
"PLCG1",0.00297724337640016,0.0126078885099709,0.464901306481169
"PLCG2",0.311231723200239,0.452586685939328,0.192425597808495
"PLCH1",0.0111562750192811,0.0361147751406389,0.428069899764712
"PLCH2",0.0868897913432425,0.175967985365494,0.368770224301872
"PLCL1",0.692705621404871,0.788130391391657,0.0548396621620189
"PLCL2",0.00241384195549223,0.0106542699963834,0.581421955693006
"PLCXD1",0.00102288079090965,0.00536105606015769,0.512071731680009
"PLCXD2",7.31895760286528e-10,4.54331612155465e-08,0.43078774929405
"PLCXD3",0.00776985691393226,0.0271028117436086,0.338722223456515
"PLD1",0.88343391808538,0.925539119338892,-0.0254480735608951
"PLD2",0.00680560566100596,0.0243860988808939,-0.382323447738931
"PLD3",0.608242075579938,0.723318679764372,-0.0906912652824004
"PLD4",0.026785513679136,0.0712276193945359,-0.220184314662821
"PLD6",0.000992062320248543,0.00524202081986283,-0.611818286881921
"PLEC",0.00922159044557807,0.0310500894174281,-0.632959767348214
"PLEK",0.135224199308636,0.24538638319349,-0.449279962220805
"PLEK2",0.642925695315415,0.750587818069655,-0.105743104787012
"PLEKHA1",2.36080199545188e-06,3.88518411107294e-05,0.421840351880431
"PLEKHA2",0.402377274387936,0.544372149004131,0.165872410107138
"PLEKHA3",0.168743308340473,0.288375905036742,0.119876873602602
"PLEKHA4",0.116730487223087,0.220007339229425,-0.311270258653893
"PLEKHA5",0.000876530924139464,0.0047330839985109,0.45040083645378
"PLEKHA6",0.302168828587409,0.442935491720789,0.265943348572512
"PLEKHA7",0.188545649211145,0.312521034629216,0.202446617499054
"PLEKHA8",0.033253804133789,0.084326193369145,0.209363194441957
"PLEKHB1",0.145026433477751,0.25822226034204,-0.432934354835949
"PLEKHB2",6.92469438225665e-05,0.000605159710099451,-0.703528917612822
"PLEKHD1",0.120701923361866,0.225710705946838,0.187799493343445
"PLEKHF1",0.0133600500262729,0.041500123370242,-0.534732085243707
"PLEKHF2",0.373673917401627,0.516848977197492,-0.161284263470375
"PLEKHG1",0.269380068308028,0.407298254099015,0.148681751811517
"PLEKHG2",6.50219929006502e-06,8.94571194880488e-05,0.881751516415994
"PLEKHG3",0.000769879257712631,0.00425944962582614,0.536271510070712
"PLEKHG4",0.000519518047575842,0.00309022636271732,0.640842068753871
"PLEKHG4B",3.67535977627584e-09,1.71800928819352e-07,1.17911482146874
"PLEKHG5",8.04262143495029e-10,4.85655416533049e-08,1.17392669410149
"PLEKHG6",0.0261769818434127,0.0700777266220325,-0.35740005623265
"PLEKHH1",5.10744191537033e-05,0.000470123779156249,-1.17026447107717
"PLEKHH2",1.27362160087815e-06,2.33388293381669e-05,0.864278444959214
"PLEKHH3",0.35958155047329,0.502507526501125,-0.156503287060435
"PLEKHJ1",0.963633958435746,0.97736327043751,-0.00719800743522882
"PLEKHM1",0.00774618433496104,0.0270323891824287,-0.340277529635927
"PLEKHM2",0.0696646029176263,0.148384113021959,-0.199476943202954
"PLEKHM3",0.744077764032639,0.827030365675953,-0.0456778679233741
"PLEKHN1",5.00900795713073e-08,1.54850188220542e-06,-1.05178465527616
"PLEKHO1",0.0603062205127766,0.133052635220043,0.381854878085947
"PLEKHO2",0.0730509058205026,0.153864957577142,-0.345956201761056
"PLEKHS1",0.00138311625886915,0.00681686319938585,-0.921974165249739
"PLG",6.6327445225534e-05,0.000585980155680712,1.81221040653121
"PLGLB1",0.000252179172175407,0.00170451592900267,0.386445862089892
"PLGRKT",0.512678305496691,0.642566194718393,0.141695987934507
"PLIN1",0.208529935334785,0.337523578062216,-0.249311464418087
"PLIN2",0.000823964181690355,0.00451044096495683,0.899793517698474
"PLIN3",5.11491373028929e-10,3.37748099600147e-08,-1.02617050954849
"PLIN4",0.252300768746942,0.388206982964881,0.285646503441556
"PLIN5",0.165327659324978,0.284479426218465,0.402807157536553
"PLK1",0.00419625261692518,0.0165619644867909,0.689563169386405
"PLK2",0.629669568243059,0.740122853106417,0.107547166535791
"PLK3",0.103243083686204,0.200704849878572,0.252523963085562
"PLK4",5.34771229884913e-07,1.12759710823152e-05,0.812860225083915
"PLLP",0.0278932299966488,0.0736557829365311,0.184593931393407
"PLN",0.798069649795632,0.867374668756805,-0.0712373981231061
"PLOD1",0.0112200251029368,0.0362833026823247,-0.458969309885094
"PLOD2",0.739491025116005,0.823549423665251,0.118755610840303
"PLOD3",0.000572672499137258,0.0033536998166457,-0.541931784333343
"PLP1",0.393157443567026,0.535404586308632,-0.116515712701737
"PLP2",0.00367508842800732,0.0148951938663478,0.784084374035944
"PLPP1",9.16961410600456e-13,1.51386426926686e-10,-2.6993441534153
"PLPP2",0.18774443196081,0.311548956330176,0.44102187956113
"PLPP3",0.8151330921044,0.879575195130593,0.0520971768588252
"PLPP4",0.00775924687919647,0.0270718867621965,-0.592154539909885
"PLPP5",0.000594470020000071,0.00345397987284953,-0.82551696499582
"PLPP6",0.101961346885154,0.199011211459025,-0.309651739812119
"PLPP7",0.186081818551272,0.309293592598943,-0.176200017188113
"PLPPR1",0.564721704895643,0.68682728356391,0.114372034780285
"PLPPR2",1.68379905301999e-09,8.88805357272694e-08,-1.268159821153
"PLPPR3",0.297472005336834,0.438161356380252,0.12384605567053
"PLPPR4",0.271058672400947,0.409158597119958,0.178301339762416
"PLRG1",0.502712937838845,0.633041389347698,0.0760228382945349
"PLS1",2.78813510906524e-06,4.44094052900725e-05,1.01221843936023
"PLS3",0.522399658465307,0.650912910455488,0.171633609665514
"PLSCR1",0.259646086582057,0.396014507878815,0.304328451586129
"PLSCR3",0.000148017356008789,0.00110171767285391,-0.577041161930863
"PLSCR4",0.0998957679308212,0.19581690318535,0.329927511031967
"PLTP",0.0185711944729008,0.0536758374913572,-0.712600731002952
"PLVAP",3.68456122843642e-05,0.000361674292878589,-1.26858634308856
"PLXDC1",0.538572769575502,0.664035947617494,-0.128004337336177
"PLXDC2",0.0190826193845318,0.0548311738990094,-0.451900657893039
"PLXNA1",0.135170546493152,0.245346398950552,0.270563441967391
"PLXNA2",1.4588982197084e-05,0.000172961355780403,0.867601696296906
"PLXNA3",0.699858690347974,0.793630270384936,0.0830825771027891
"PLXNA4",0.123995481510301,0.230508610153133,0.150320186447708
"PLXNB1",0.000461023205274954,0.00279368181283171,0.766985600161286
"PLXNB2",0.0957857055024987,0.189725381454152,-0.314121615421965
"PLXNB3",5.93384595184424e-05,0.000532604715596708,-0.995962282420664
"PLXNC1",0.167768281228121,0.287182435073815,0.279871667268055
"PLXND1",0.252870671110632,0.388736993062496,0.252815297995937
"PM20D2",0.0126048651960082,0.0396623890869529,-0.643474436893774
"PMAIP1",7.79879493650645e-06,0.000103887981647763,1.0158766770632
"PMEL",0.0678998779962678,0.145621800239697,0.234712510347175
"PMEPA1",1.05244024280577e-11,1.17502303079875e-09,-2.49607173194392
"PMF1",0.0398451419813065,0.0968603944874522,-0.302631239640548
"PMFBP1",1.41232201104294e-06,2.53092670778006e-05,0.434044918773076
"PML",0.000112013534293063,0.000878836217742183,-0.563228472950898
"PMM1",0.0872776644285073,0.176592186996872,-0.307257578479916
"PMM2",2.78711386206066e-10,1.99323594586726e-08,-0.825920622027289
"PMP22",0.0116390950284851,0.0373042370398721,-0.642101256133789
"PMPCA",0.0658123157756244,0.141991009109122,-0.271724992617096
"PMPCB",0.0202677190160189,0.0573968487973718,-0.325488250212357
"PMS1",0.00103861163295283,0.00542883594873525,0.31686840246937
"PMS2",0.0113200845893176,0.0365659454763217,-0.311516153002758
"PMVK",0.103321084780441,0.200781356712705,-0.301769616531429
"PNCK",0.244887212326612,0.379698735947316,-0.294220639673676
"PNISR",0.00947006243625516,0.0317146955002684,0.492854169333117
"PNKD",1.83508159267919e-06,3.12265693385837e-05,-0.93284193110781
"PNKP",0.439119473111344,0.578104436988034,0.126479879309857
"PNMA1",0.288236414442826,0.428010804299896,0.227613890613385
"PNMA2",2.96111784527712e-07,6.86899668772131e-06,0.763173040721946
"PNMA3",1.66348613470853e-06,2.86840459161573e-05,0.87838535967633
"PNMA6A",5.41746245144299e-11,4.97476921798484e-09,1.111605307507
"PNMT",0.021348139223045,0.05969401308152,0.356696068181889
"PNN",0.000254170629115539,0.0017149886927148,0.575601220462081
"PNO1",0.0118575659244483,0.0378724497950242,-0.393123275630991
"PNOC",0.231901059724763,0.364960201386126,-0.185240748004475
"PNP",0.797842992278489,0.86724980018,0.0575083676068857
"PNPLA2",0.109283864080509,0.209534999588018,-0.345447812942159
"PNPLA3",2.84692135482926e-06,4.52214662288591e-05,0.713176238089315
"PNPLA4",7.89937974676084e-07,1.55769344714081e-05,-0.917405505904317
"PNPLA6",0.984856953769862,0.99054490108847,-0.0025903440041758
"PNPLA7",0.0176058891018525,0.0514937416079247,-0.641726872045256
"PNPLA8",0.550780295210776,0.675002716684517,-0.0826227846070324
"PNPO",3.29224776663592e-07,7.48247727291418e-06,-0.815518880030488
"PNPT1",0.879826508925547,0.923379105413844,0.0180029710654225
"PNRC1",0.0195037474378741,0.0557522808567648,-0.322930740787873
"PNRC2",0.249167219404897,0.384643994622958,-0.169271444473705
"POC1A",0.0210473779078243,0.0590551903365622,0.381951026039631
"POC1B",0.501718783057387,0.632097239346289,-0.0878083799622479
"POC5",0.158568752834163,0.275621043030285,0.152176978203152
"PODN",0.0886398510102658,0.178858646187533,-0.517701702797941
"PODNL1",0.12638093107553,0.233711352402426,-0.224514874857401
"PODXL",0.0666627997447265,0.143504798597613,-0.458151039352188
"PODXL2",0.00307187233030644,0.012901863787287,-0.841280553065257
"POF1B",0.251032264119805,0.38679206779937,0.333275724662471
"POFUT1",0.84849394786038,0.902690078757335,-0.0223333509780448
"POFUT2",0.253329169433165,0.389249047567652,-0.144217036270822
"POGK",0.052753963420106,0.12000714721733,0.218565623744686
"POGLUT1",0.238035624134534,0.371637308948071,0.140288486194373
"POGZ",0.00284581491186665,0.0121630960113629,0.391776916690894
"POLA1",2.97367890011513e-06,4.66618026803708e-05,0.689721916551617
"POLA2",0.000479170847731085,0.00288674393864081,0.452598276579572
"POLB",0.0358201667777678,0.0891711851498523,-0.445480305579595
"POLD1",7.71960034047185e-05,0.00065716115021274,0.765612962554188
"POLD2",0.00249433375881631,0.0109379953667901,-0.520066758058806
"POLD3",7.57490896514548e-05,0.000648758345640689,0.458811621945801
"POLD4",2.83325094079833e-07,6.6702436672053e-06,-0.925383673521574
"POLDIP2",0.0115757500049053,0.0371626115693267,-0.330366653511134
"POLDIP3",0.0116197049696298,0.0372728816502034,-0.317721288420662
"POLE",3.31523522761355e-05,0.000331715896178818,0.738428736763244
"POLE2",1.87941208824946e-09,9.78744838843736e-08,1.00910291915179
"POLE3",0.712991137611169,0.802817270575333,-0.059539934649246
"POLE4",0.0520722864954472,0.118822204693846,-0.393283455955185
"POLG",0.487844945222499,0.619902211160891,0.0864106230210923
"POLG2",0.000119543806981285,0.000926210853990297,0.540684381021577
"POLH",0.225898065486605,0.357525495875365,0.14988491614069
"POLI",0.0154430407096306,0.0464368433971627,0.340513646085667
"POLK",0.541734953450367,0.666760626742504,0.0704390834434037
"POLL",0.744300011029816,0.827073678445724,-0.0444092194834017
"POLM",0.536334476139826,0.662323390430087,0.0859005617220195
"POLN",0.142223745266816,0.25457558279074,-0.164465889733555
"POLQ",9.42623604297412e-06,0.000121196076004049,0.58705412337987
"POLR1A",0.00442617658823432,0.0172370977347073,-0.367340341820862
"POLR1B",0.305360306325752,0.446348930382344,-0.119301744998403
"POLR1C",0.775417124263739,0.850678520532233,-0.0406465119962174
"POLR1D",0.15700468804845,0.273585869506389,-0.195349493502986
"POLR1E",0.41055661222681,0.551782113548789,-0.118362888558426
"POLR2A",0.147750487314959,0.261840791668477,-0.237888828517548
"POLR2B",0.714143871219277,0.803624776058576,-0.0485028095506578
"POLR2C",0.503717420992113,0.633946205204493,-0.0894765296387752
"POLR2D",0.558222759155917,0.681385026289019,0.0729528407072252
"POLR2E",0.0315995289749874,0.0810457926487174,-0.321898014254643
"POLR2F",0.538083271918518,0.66390762952392,-0.0959328616241828
"POLR2G",0.735365779733357,0.820368164451296,0.0620510669278342
"POLR2H",0.310157373646959,0.451396480014313,-0.155131165858693
"POLR2I",0.655357390092718,0.760354731899683,-0.0759690278972826
"POLR2J",0.00541191354686968,0.0202428263036564,-0.483261366683222
"POLR2J2",0.0700067742607568,0.148908323705138,0.17008077068076
"POLR2J3",0.0344386254497078,0.086537083606544,-0.249154862083883
"POLR2K",0.639154149482431,0.747697532098492,0.0949663607200217
"POLR2L",0.0760886604891875,0.158712355125229,-0.354378043002648
"POLR2M",0.531446588121112,0.658642357534861,-0.125124099383346
"POLR3A",0.251398065055424,0.387227834730509,-0.158743434218469
"POLR3B",0.351968672240379,0.494675042972147,-0.103520350793215
"POLR3C",0.160590080223726,0.278271265631086,0.15882954693164
"POLR3D",0.82884603628568,0.889972674900273,-0.023677122972914
"POLR3E",0.000285995568016742,0.00188625806207047,-0.473449026826116
"POLR3F",0.032687348761338,0.0832280501111083,0.243479483898398
"POLR3G",4.00829686296816e-05,0.000388294375882665,0.566406584792777
"POLR3GL",0.0808437038500123,0.166284087481556,0.286700944524061
